"Time since engine start(millis)","Unix Epoch Timestamp","Date/Time",unused,"AITS (blackair)",unused,unused,unused,"Battery Voltage(~12v)",unused,unused,unused,unused,unused,RPM
1134000, 1478551097,"2016/11/7 20:38:17",4.47,113.21,,,3.34,11.58,4.16,13.92,4.16,-8.45,,546
1134999, 1478551098,"2016/11/7 20:38:18",4.46,113.11,,,3.33,11.55,4.16,12.33,4.16,-8.45,,630
1136000, 1478551099,"2016/11/7 20:38:19",4.45,112.89,,,3.33,11.57,4.16,12.33,4.16,-8.45,,638
1137000, 1478551100,"2016/11/7 20:38:20",4.45,112.79,,,3.32,11.52,4.16,12.33,4.16,-8.45,,580
1137998, 1478551101,"2016/11/7 20:38:21",4.44,112.57,,,3.33,11.53,4.16,12.33,4.16,-8.45,,609
1138999, 1478551102,"2016/11/7 20:38:22",4.43,112.36,,,3.31,11.47,4.16,12.33,4.16,-8.45,,630
1139999, 1478551103,"2016/11/7 20:38:23",4.42,112.14,,,3.33,11.55,4.16,12.33,4.16,-8.45,,638
1141000, 1478551104,"2016/11/7 20:38:24",4.40,111.71,,,3.33,11.57,4.16,12.33,4.17,-5.78,,660
1141998, 1478551105,"2016/11/7 20:38:25",4.39,111.49,,,3.37,11.69,4.16,12.33,4.16,-8.45,,580
1143000, 1478551106,"2016/11/7 20:38:26",4.38,111.16,,,3.44,11.92,4.16,12.33,4.16,-8.45,,754
1143999, 1478551107,"2016/11/7 20:38:27",4.37,110.94,,,3.45,11.97,4.16,12.33,4.16,-8.45,,1102
1144998, 1478551108,"2016/11/7 20:38:28",4.36,110.72,,,3.47,12.02,4.16,12.33,4.16,-8.45,,1276
1146000, 1478551109,"2016/11/7 20:38:29",4.37,110.94,,,3.48,12.08,4.16,12.33,4.16,-8.45,,1350
1146999, 1478551110,"2016/11/7 20:38:30",4.38,111.16,,,3.49,12.09,4.16,12.33,4.15,-9.79,,1392
1148000, 1478551111,"2016/11/7 20:38:31",4.38,111.38,,,3.50,12.14,4.16,13.92,4.16,-8.45,,1392
1148999, 1478551112,"2016/11/7 20:38:32",4.40,111.71,,,3.52,12.19,4.16,13.92,4.16,-8.45,,1711
1149999, 1478551113,"2016/11/7 20:38:33",4.41,112.04,,,3.50,12.14,4.16,12.33,4.16,-8.45,,1950
1150998, 1478551114,"2016/11/7 20:38:34",4.43,112.36,,,3.54,12.28,4.16,12.33,4.16,-8.45,,2146
1152000, 1478551115,"2016/11/7 20:38:35",4.44,112.68,,,3.55,12.31,4.16,13.92,4.16,-8.45,,2310
1152999, 1478551116,"2016/11/7 20:38:36",4.46,113.11,,,3.55,12.31,4.16,13.92,4.16,-8.45,,2291
1153999, 1478551117,"2016/11/7 20:38:37",4.48,113.42,,,3.56,12.36,4.16,12.33,4.16,-8.45,,2400
1155000, 1478551118,"2016/11/7 20:38:38",4.49,113.63,,,3.55,12.33,4.16,12.33,4.16,-8.45,,2460
1155999, 1478551119,"2016/11/7 20:38:39",4.50,113.95,,,3.59,12.45,4.16,12.33,4.16,-8.45,,2465
1156999, 1478551120,"2016/11/7 20:38:40",4.51,114.15,,,3.59,12.46,4.16,12.33,4.16,-8.45,,2490
1157998, 1478551121,"2016/11/7 20:38:41",4.52,114.36,,,3.59,12.45,4.16,12.33,4.16,-8.45,,2494
1159000, 1478551122,"2016/11/7 20:38:42",4.53,114.57,,,3.61,12.52,4.16,12.33,4.16,-8.45,,2378
1159999, 1478551123,"2016/11/7 20:38:43",4.54,114.67,,,3.60,12.48,4.16,12.33,4.15,-9.79,,2378
1160999, 1478551124,"2016/11/7 20:38:44",4.54,114.77,,,3.62,12.57,4.16,12.33,4.16,-8.45,,2407
1161999, 1478551125,"2016/11/7 20:38:45",4.55,114.98,,,3.62,12.57,4.16,13.92,4.16,-8.45,,2400
1162999, 1478551126,"2016/11/7 20:38:46",4.56,115.08,,,3.63,12.58,4.16,13.92,4.16,-8.45,,2494
1164000, 1478551127,"2016/11/7 20:38:47",4.56,115.08,,,3.62,12.55,4.16,12.33,4.16,-8.45,,2465
1164999, 1478551128,"2016/11/7 20:38:48",4.56,115.08,,,3.63,12.60,4.16,13.92,4.16,-8.45,,2436
1166000, 1478551129,"2016/11/7 20:38:49",4.56,115.18,,,3.60,12.48,4.16,12.33,4.16,-8.45,,2490
1166999, 1478551130,"2016/11/7 20:38:50",4.56,115.18,,,3.64,12.63,4.16,12.33,4.16,-8.45,,2349
1167998, 1478551131,"2016/11/7 20:38:51",4.57,115.28,,,3.64,12.63,4.16,12.33,4.16,-8.45,,2370
1169000, 1478551132,"2016/11/7 20:38:52",4.57,115.38,,,3.65,12.67,4.16,12.33,4.17,-5.78,,2407
1169999, 1478551133,"2016/11/7 20:38:53",4.57,115.38,,,3.65,12.65,4.16,12.33,4.16,-8.45,,2407
1170999, 1478551134,"2016/11/7 20:38:54",4.57,115.38,,,3.66,12.69,4.16,12.33,4.16,-8.45,,2370
1171998, 1478551135,"2016/11/7 20:38:55",4.57,115.38,,,3.66,12.69,4.16,12.33,4.16,-8.45,,2320
1173000, 1478551136,"2016/11/7 20:38:56",4.58,115.48,,,3.65,12.67,4.16,12.33,4.16,-8.45,,2460
1173999, 1478551137,"2016/11/7 20:38:57",4.57,115.38,,,3.66,12.70,4.16,12.33,4.17,-3.13,,2291
1174999, 1478551138,"2016/11/7 20:38:58",4.58,115.48,,,3.65,12.67,4.16,12.33,4.16,-8.45,,2378
1175999, 1478551139,"2016/11/7 20:38:59",4.58,115.58,,,3.67,12.72,4.16,12.33,4.16,-8.45,,2400
1176999, 1478551140,"2016/11/7 20:39:0",4.58,115.58,,,3.68,12.75,4.16,12.33,4.16,-8.45,,2349
1177999, 1478551141,"2016/11/7 20:39:1",4.58,115.68,,,3.69,12.80,4.16,13.92,4.16,-8.45,,2520
1178999, 1478551142,"2016/11/7 20:39:2",4.59,115.78,,,3.70,12.82,4.16,12.33,4.16,-8.45,,2610
1179999, 1478551143,"2016/11/7 20:39:3",4.59,115.78,,,3.72,12.89,4.16,13.92,4.16,-8.45,,2880
1181000, 1478551144,"2016/11/7 20:39:4",4.59,115.88,,,3.72,12.91,4.16,12.33,4.16,-8.45,,3030
1182000, 1478551145,"2016/11/7 20:39:5",4.60,115.98,,,3.67,12.74,4.16,13.92,4.16,-7.12,,3045
1182999, 1478551146,"2016/11/7 20:39:6",4.60,115.98,,,3.72,12.89,4.16,13.92,4.16,-8.45,,2755
1183998, 1478551147,"2016/11/7 20:39:7",4.60,115.98,,,3.72,12.89,4.16,12.33,4.17,-4.45,,2820
1185000, 1478551148,"2016/11/7 20:39:8",4.60,116.08,,,3.73,12.92,4.16,13.92,4.16,-8.45,,2842
1185999, 1478551149,"2016/11/7 20:39:9",4.60,116.08,,,3.72,12.89,4.16,12.33,4.16,-8.45,,2842
1186999, 1478551150,"2016/11/7 20:39:10",4.60,116.08,,,3.72,12.89,4.16,12.33,4.16,-8.45,,2820
1187999, 1478551151,"2016/11/7 20:39:11",4.60,116.08,,,3.73,12.94,4.16,12.33,4.16,-8.45,,2900
1188999, 1478551152,"2016/11/7 20:39:12",4.60,116.08,,,3.74,12.97,4.16,13.92,4.16,-8.45,,2970
1189999, 1478551153,"2016/11/7 20:39:13",4.61,116.18,,,3.74,12.97,4.16,13.92,4.16,-8.45,,3045
1191000, 1478551154,"2016/11/7 20:39:14",4.61,116.28,,,3.75,12.99,4.16,12.33,4.16,-8.45,,3016
1191999, 1478551155,"2016/11/7 20:39:15",4.61,116.18,,,3.74,12.97,4.16,13.92,4.16,-8.45,,2929
1192998, 1478551156,"2016/11/7 20:39:16",4.61,116.18,,,3.70,12.84,4.16,12.33,4.13,-16.53,,2850
1193999, 1478551157,"2016/11/7 20:39:17",4.61,116.28,,,3.74,12.97,4.16,12.33,4.16,-8.45,,2900
1194998, 1478551158,"2016/11/7 20:39:18",4.61,116.28,,,3.75,12.99,4.16,12.33,4.15,-9.79,,2850
1196000, 1478551159,"2016/11/7 20:39:19",4.61,116.28,,,3.74,12.97,4.16,12.33,4.16,-8.45,,2871
1196999, 1478551160,"2016/11/7 20:39:20",4.61,116.28,,,3.75,13.02,4.16,12.33,4.18,-1.80,,2784
1198000, 1478551161,"2016/11/7 20:39:21",4.62,116.38,,,3.76,13.06,4.16,12.33,4.16,-8.45,,2970
1198999, 1478551162,"2016/11/7 20:39:22",4.62,116.38,,,3.77,13.07,4.16,13.92,4.16,-8.45,,3161
1200000, 1478551163,"2016/11/7 20:39:23",4.62,116.48,,,3.78,13.11,4.16,12.33,4.16,-8.45,,3210
1201000, 1478551164,"2016/11/7 20:39:24",4.63,116.58,,,3.80,13.19,4.16,12.33,4.16,-8.45,,3538
1201999, 1478551165,"2016/11/7 20:39:25",4.63,116.68,,,3.80,13.19,4.16,13.92,4.16,-8.45,,3683
1203000, 1478551166,"2016/11/7 20:39:26",4.64,116.77,,,3.80,13.18,4.16,12.33,4.16,-7.12,,3870
1203999, 1478551167,"2016/11/7 20:39:27",4.64,116.77,,,3.76,13.06,4.16,12.33,4.16,-8.45,,3538
1204999, 1478551168,"2016/11/7 20:39:28",4.64,116.77,,,3.76,13.06,4.16,12.33,4.15,-9.79,,3510
1205999, 1478551169,"2016/11/7 20:39:29",4.64,116.77,,,3.80,13.18,4.16,12.33,4.16,-8.45,,3480
1206999, 1478551170,"2016/11/7 20:39:30",4.64,116.77,,,3.80,13.19,4.16,12.33,4.16,-8.45,,3480
1208000, 1478551171,"2016/11/7 20:39:31",4.64,116.77,,,3.80,13.18,4.16,13.92,4.16,-8.45,,3540
1208999, 1478551172,"2016/11/7 20:39:32",4.64,116.87,,,3.76,13.04,4.16,12.33,4.16,-8.45,,3422
1209999, 1478551173,"2016/11/7 20:39:33",4.64,116.77,,,3.80,13.19,4.16,12.33,4.15,-11.13,,3451
1210998, 1478551174,"2016/11/7 20:39:34",4.64,116.77,,,3.80,13.19,4.16,12.33,4.17,-3.13,,3420
1212000, 1478551175,"2016/11/7 20:39:35",4.64,116.87,,,3.82,13.24,4.16,12.33,4.16,-8.45,,3335
1212998, 1478551176,"2016/11/7 20:39:36",4.64,116.87,,,3.83,13.28,4.16,13.92,4.17,-3.13,,3306
1214000, 1478551177,"2016/11/7 20:39:37",4.64,116.87,,,3.83,13.29,4.16,13.92,4.16,-8.45,,3570
1214999, 1478551178,"2016/11/7 20:39:38",4.65,116.97,,,3.84,13.31,4.16,12.33,4.16,-8.45,,3625
1216000, 1478551179,"2016/11/7 20:39:39",4.65,116.97,,,3.84,13.31,4.16,12.33,4.16,-8.45,,3540
1217000, 1478551180,"2016/11/7 20:39:40",4.65,116.97,,,3.85,13.36,4.16,13.92,4.16,-8.45,,3973
1217999, 1478551181,"2016/11/7 20:39:41",4.65,117.07,,,3.86,13.38,4.16,13.92,4.16,-8.45,,3828
1219000, 1478551182,"2016/11/7 20:39:42",4.65,117.07,,,3.87,13.43,4.16,12.33,4.16,-8.45,,3990
1219998, 1478551183,"2016/11/7 20:39:43",4.65,117.07,,,3.83,13.28,4.16,12.33,4.16,-8.45,,3915
1220999, 1478551184,"2016/11/7 20:39:44",4.65,117.07,,,3.87,13.43,4.16,12.33,4.16,-8.45,,3915
1221999, 1478551185,"2016/11/7 20:39:45",4.66,117.16,,,3.88,13.45,4.16,12.33,4.16,-8.45,,3875
1223000, 1478551186,"2016/11/7 20:39:46",4.66,117.16,,,3.89,13.48,4.16,12.33,4.16,-8.45,,3915
1223998, 1478551187,"2016/11/7 20:39:47",4.66,117.26,,,3.89,13.50,4.16,12.33,4.16,-8.45,,4031
1224999, 1478551188,"2016/11/7 20:39:48",4.66,117.26,,,3.84,13.33,4.16,12.33,3.90,-82.53,,3870
1226000, 1478551189,"2016/11/7 20:39:49",4.66,117.26,,,3.89,13.48,4.16,12.33,4.16,-8.45,,4147
1226998, 1478551190,"2016/11/7 20:39:50",4.66,117.26,,,3.89,13.50,4.16,13.92,4.16,-8.45,,3870
1228000, 1478551191,"2016/11/7 20:39:51",4.66,117.26,,,3.90,13.53,4.16,12.33,4.18,-1.80,,3799
1228999, 1478551192,"2016/11/7 20:39:52",4.66,117.26,,,3.90,13.53,4.16,13.92,4.16,-8.45,,3770
1230000, 1478551193,"2016/11/7 20:39:53",4.66,117.26,,,3.90,13.53,4.16,13.92,4.16,-8.45,,4050
1230999, 1478551194,"2016/11/7 20:39:54",4.66,117.26,,,3.90,13.53,4.16,12.33,4.16,-8.45,,3770
1231998, 1478551195,"2016/11/7 20:39:55",4.67,117.36,,,3.91,13.55,4.16,13.92,4.16,-8.45,,3900
1233000, 1478551196,"2016/11/7 20:39:56",4.67,117.36,,,3.92,13.58,4.16,12.33,4.16,-8.45,,3886
1233998, 1478551197,"2016/11/7 20:39:57",4.67,117.36,,,3.90,13.53,4.16,12.33,4.16,-8.45,,3886
1235000, 1478551198,"2016/11/7 20:39:58",4.66,117.26,,,3.91,13.57,4.16,12.33,4.16,-8.45,,4020
1235999, 1478551199,"2016/11/7 20:39:59",4.67,117.36,,,3.88,13.46,4.16,12.33,4.16,-8.45,,4002
1237000, 1478551200,"2016/11/7 20:40:0",4.67,117.46,,,3.92,13.58,4.16,13.92,4.15,-11.13,,3886
1238000, 1478551201,"2016/11/7 20:40:1",4.67,117.36,,,3.93,13.62,4.16,12.33,4.16,-8.45,,4080
1238999, 1478551202,"2016/11/7 20:40:2",4.67,117.36,,,3.94,13.67,4.16,13.92,4.16,-8.45,,3857
1239999, 1478551203,"2016/11/7 20:40:3",4.67,117.36,,,3.94,13.67,4.16,12.33,4.15,-9.79,,4350
1240999, 1478551204,"2016/11/7 20:40:4",4.67,117.46,,,3.95,13.68,4.16,13.92,4.16,-8.45,,4440
1241998, 1478551205,"2016/11/7 20:40:5",4.68,117.55,,,3.93,13.63,4.16,13.92,4.16,-8.45,,4466
1242999, 1478551206,"2016/11/7 20:40:6",4.68,117.55,,,3.94,13.67,4.16,13.92,4.16,-8.45,,4380
1244000, 1478551207,"2016/11/7 20:40:7",4.68,117.55,,,3.94,13.65,4.16,13.92,4.16,-7.12,,4437
1244998, 1478551208,"2016/11/7 20:40:8",4.68,117.65,,,3.95,13.68,4.16,13.92,4.16,-7.12,,4437
1246000, 1478551209,"2016/11/7 20:40:9",4.68,117.65,,,3.95,13.70,4.16,12.33,4.16,-8.45,,4440
1246999, 1478551210,"2016/11/7 20:40:10",4.68,117.65,,,3.91,13.55,4.16,13.92,4.15,-11.13,,4321
1248000, 1478551211,"2016/11/7 20:40:11",4.69,117.74,,,3.90,13.51,4.16,12.33,4.16,-8.45,,4176
1248999, 1478551212,"2016/11/7 20:40:12",4.69,117.74,,,3.76,13.06,4.16,12.33,4.16,-8.45,,3450
1249999, 1478551213,"2016/11/7 20:40:13",4.69,117.74,,,3.66,12.69,4.16,12.33,4.16,-8.45,,1943
1251000, 1478551214,"2016/11/7 20:40:14",4.68,117.65,,,3.65,12.65,4.16,12.33,4.16,-8.45,,1015
1251999, 1478551215,"2016/11/7 20:40:15",4.68,117.55,,,3.63,12.58,4.16,13.92,4.16,-8.45,,986
1253000, 1478551216,"2016/11/7 20:40:16",4.68,117.55,,,3.62,12.55,4.16,12.33,4.16,-8.45,,1073
1253999, 1478551217,"2016/11/7 20:40:17",4.67,117.46,,,3.61,12.52,4.16,13.92,4.16,-8.45,,1140
1254999, 1478551218,"2016/11/7 20:40:18",4.68,117.55,,,3.59,12.46,4.16,12.33,4.16,-8.45,,1131
1255998, 1478551219,"2016/11/7 20:40:19",4.67,117.46,,,3.58,12.43,4.16,13.92,4.16,-8.45,,1102
1256998, 1478551220,"2016/11/7 20:40:20",4.67,117.46,,,3.58,12.41,4.16,12.33,4.16,-7.12,,1170
1257999, 1478551221,"2016/11/7 20:40:21",4.68,117.55,,,3.57,12.38,4.16,12.33,4.16,-8.45,,1131
1258999, 1478551222,"2016/11/7 20:40:22",4.68,117.55,,,3.56,12.35,4.16,12.33,4.16,-8.45,,1110
1260000, 1478551223,"2016/11/7 20:40:23",4.67,117.46,,,3.55,12.31,4.16,12.33,4.16,-8.45,,1102
1260999, 1478551224,"2016/11/7 20:40:24",4.68,117.55,,,3.55,12.33,4.16,12.33,4.16,-8.45,,1073
1262000, 1478551225,"2016/11/7 20:40:25",4.67,117.46,,,3.54,12.26,4.16,12.33,4.16,-8.45,,1140
1262999, 1478551226,"2016/11/7 20:40:26",4.67,117.46,,,3.51,12.18,4.16,12.33,4.16,-8.45,,1073
1264000, 1478551227,"2016/11/7 20:40:27",4.67,117.36,,,3.54,12.26,4.16,12.33,4.16,-8.45,,1102
1264999, 1478551228,"2016/11/7 20:40:28",4.67,117.46,,,3.53,12.24,4.16,12.33,4.16,-8.45,,1080
1265999, 1478551229,"2016/11/7 20:40:29",4.67,117.46,,,3.53,12.24,4.16,12.33,4.16,-8.45,,1102
1266999, 1478551230,"2016/11/7 20:40:30",4.67,117.46,,,3.52,12.21,4.16,13.92,4.16,-8.45,,1102
1267998, 1478551231,"2016/11/7 20:40:31",4.67,117.46,,,3.52,12.19,4.16,13.92,4.16,-8.45,,1110
1269000, 1478551232,"2016/11/7 20:40:32",4.67,117.46,,,3.52,12.19,4.16,12.33,4.16,-8.45,,1073
1270000, 1478551233,"2016/11/7 20:40:33",4.68,117.55,,,3.52,12.19,4.16,12.33,4.16,-7.12,,1080
1271000, 1478551234,"2016/11/7 20:40:34",4.67,117.46,,,3.52,12.21,4.16,12.33,4.16,-8.45,,1160
1271999, 1478551235,"2016/11/7 20:40:35",4.68,117.55,,,3.54,12.26,4.16,12.33,4.16,-8.45,,1276
1272999, 1478551236,"2016/11/7 20:40:36",4.68,117.55,,,3.54,12.28,4.16,12.33,4.16,-8.45,,1410
1274000, 1478551237,"2016/11/7 20:40:37",4.68,117.55,,,3.51,12.16,4.16,12.33,4.16,-8.45,,1770
1274999, 1478551238,"2016/11/7 20:40:38",4.68,117.65,,,3.53,12.23,4.16,13.92,4.16,-8.45,,1537
1276000, 1478551239,"2016/11/7 20:40:39",4.68,117.55,,,3.52,12.21,4.16,12.33,5.00,182.92,,1350
1276999, 1478551240,"2016/11/7 20:40:40",4.68,117.55,,,3.53,12.23,4.16,12.33,4.16,-8.45,,1189
1278000, 1478551241,"2016/11/7 20:40:41",4.68,117.55,,,3.53,12.23,4.16,12.33,4.16,-8.45,,1131
1278999, 1478551242,"2016/11/7 20:40:42",4.68,117.65,,,3.49,12.09,4.16,12.33,4.16,-8.45,,1160
1280000, 1478551243,"2016/11/7 20:40:43",4.68,117.55,,,3.53,12.23,4.16,13.92,4.16,-8.45,,1218
1280999, 1478551244,"2016/11/7 20:40:44",4.68,117.65,,,3.51,12.18,4.16,12.33,4.16,-8.45,,1230
1281999, 1478551245,"2016/11/7 20:40:45",4.68,117.65,,,3.52,12.21,4.16,12.33,4.16,-8.45,,1334
1283000, 1478551246,"2016/11/7 20:40:46",4.68,117.65,,,3.53,12.24,4.16,13.92,4.16,-8.45,,1247
1283998, 1478551247,"2016/11/7 20:40:47",4.68,117.55,,,3.53,12.24,4.16,12.33,4.16,-8.45,,1218
1285000, 1478551248,"2016/11/7 20:40:48",4.69,117.74,,,3.53,12.24,4.16,12.33,4.16,-8.45,,1276
1286000, 1478551249,"2016/11/7 20:40:49",4.68,117.65,,,3.53,12.24,4.16,12.33,4.16,-8.45,,1320
1287000, 1478551250,"2016/11/7 20:40:50",4.68,117.65,,,3.54,12.26,4.16,13.92,4.16,-8.45,,1334
1287999, 1478551251,"2016/11/7 20:40:51",4.69,117.74,,,3.54,12.26,4.16,12.33,4.16,-8.45,,1363
1288999, 1478551252,"2016/11/7 20:40:52",4.68,117.65,,,3.53,12.24,4.16,13.92,4.16,-8.45,,1530
1290000, 1478551253,"2016/11/7 20:40:53",4.69,117.74,,,3.50,12.14,4.16,12.33,4.16,-8.45,,1500
1290999, 1478551254,"2016/11/7 20:40:54",4.69,117.74,,,3.53,12.24,4.16,12.33,4.16,-8.45,,1421
1292000, 1478551255,"2016/11/7 20:40:55",4.69,117.74,,,3.54,12.26,4.16,13.92,4.16,-8.45,,1410
1292999, 1478551256,"2016/11/7 20:40:56",4.69,117.74,,,3.53,12.24,4.16,12.33,4.16,-8.45,,1508
1294000, 1478551257,"2016/11/7 20:40:57",4.69,117.74,,,3.53,12.24,4.16,12.33,4.16,-8.45,,1479
1294999, 1478551258,"2016/11/7 20:40:58",4.68,117.65,,,3.53,12.24,4.16,12.33,4.16,-8.45,,1537
1296000, 1478551259,"2016/11/7 20:40:59",4.69,117.74,,,3.52,12.21,4.16,12.33,4.16,-8.45,,1537
1297000, 1478551260,"2016/11/7 20:41:0",4.68,117.65,,,3.53,12.23,4.16,12.33,4.16,-8.45,,1500
1297999, 1478551261,"2016/11/7 20:41:1",4.68,117.65,,,3.54,12.30,4.16,12.33,4.16,-8.45,,1479
1299000, 1478551262,"2016/11/7 20:41:2",4.68,117.65,,,3.54,12.30,4.16,12.33,4.16,-8.45,,1392
1299999, 1478551263,"2016/11/7 20:41:3",4.68,117.65,,,3.57,12.38,4.16,12.33,4.16,-8.45,,1827
1301000, 1478551264,"2016/11/7 20:41:4",4.68,117.55,,,3.54,12.30,4.16,13.92,4.16,-8.45,,1620
1301999, 1478551265,"2016/11/7 20:41:5",4.68,117.55,,,3.55,12.33,4.16,13.92,4.16,-8.45,,1595
1303000, 1478551266,"2016/11/7 20:41:6",4.68,117.65,,,3.56,12.35,4.16,12.33,4.16,-8.45,,1620
1303998, 1478551267,"2016/11/7 20:41:7",4.68,117.65,,,3.56,12.35,4.16,12.33,4.16,-8.45,,1798
1304998, 1478551268,"2016/11/7 20:41:8",4.68,117.55,,,3.52,12.21,4.16,13.92,4.16,-8.45,,1421
1306000, 1478551269,"2016/11/7 20:41:9",4.67,117.36,,,3.54,12.26,4.16,12.33,4.16,-8.45,,1200
1306999, 1478551270,"2016/11/7 20:41:10",4.67,117.36,,,3.53,12.23,4.16,12.33,4.16,-8.45,,1218
1307999, 1478551271,"2016/11/7 20:41:11",4.66,117.26,,,3.51,12.18,4.16,12.33,4.16,-8.45,,1209
1308999, 1478551272,"2016/11/7 20:41:12",4.65,117.07,,,3.52,12.19,4.16,12.33,4.16,-8.45,,1044
1310000, 1478551273,"2016/11/7 20:41:13",4.65,117.07,,,3.47,12.02,4.16,12.33,4.16,-8.45,,1160
1310999, 1478551274,"2016/11/7 20:41:14",4.65,116.97,,,3.43,11.91,4.16,13.92,4.16,-8.45,,957
1312000, 1478551275,"2016/11/7 20:41:15",4.64,116.87,,,3.39,11.75,4.16,12.33,4.16,-8.45,,812
1313000, 1478551276,"2016/11/7 20:41:16",4.64,116.87,,,3.37,11.70,4.16,12.33,4.16,-8.45,,812
1313998, 1478551277,"2016/11/7 20:41:17",4.64,116.77,,,3.37,11.69,4.16,12.33,4.16,-8.45,,360
1315000, 1478551278,"2016/11/7 20:41:18",4.64,116.77,,,3.37,11.70,4.16,12.33,4.16,-8.45,,360
1315999, 1478551279,"2016/11/7 20:41:19",4.64,116.77,,,2.80,9.72,4.16,12.33,4.16,-8.45,,360
1317000, 1478551280,"2016/11/7 20:41:20",4.64,116.77,,,3.00,10.42,4.16,12.33,4.16,-8.45,,360
1317999, 1478551281,"2016/11/7 20:41:21",4.63,116.68,,,3.12,10.82,4.16,12.33,4.16,-8.45,,360
1318999, 1478551282,"2016/11/7 20:41:22",4.63,116.68,,,3.33,11.53,4.16,12.33,4.16,-8.45,,138
1320000, 1478551283,"2016/11/7 20:41:23",4.63,116.68,,,3.01,10.45,4.16,12.33,4.16,-8.45,,138
1320999, 1478551284,"2016/11/7 20:41:24",4.63,116.58,,,3.13,10.84,4.16,12.33,4.16,-8.45,,336
1322000, 1478551285,"2016/11/7 20:41:25",4.63,116.58,,,3.31,11.48,4.16,12.33,4.16,-8.45,,336
1322999, 1478551286,"2016/11/7 20:41:26",4.62,116.48,,,2.67,9.25,4.16,12.33,4.16,-8.45,,434
1323999, 1478551287,"2016/11/7 20:41:27",4.62,116.48,,,2.96,10.28,4.16,12.33,4.16,-8.45,,434
1324999, 1478551288,"2016/11/7 20:41:28",4.62,116.38,,,3.04,10.55,4.16,12.33,4.16,-8.45,,434
1326000, 1478551289,"2016/11/7 20:41:29",4.62,116.38,,,3.29,11.40,4.16,12.33,4.16,-8.45,,220
1327000, 1478551290,"2016/11/7 20:41:30",4.62,116.38,,,3.39,11.75,4.16,12.33,4.16,-8.45,,840
1328000, 1478551291,"2016/11/7 20:41:31",4.62,116.38,,,3.42,11.86,4.16,12.33,4.16,-8.45,,957
1328999, 1478551292,"2016/11/7 20:41:32",4.62,116.38,,,3.48,12.06,4.16,12.33,4.16,-8.45,,1428
1329998, 1478551293,"2016/11/7 20:41:33",4.62,116.48,,,3.49,12.09,4.16,12.33,4.16,-8.45,,2240
1331000, 1478551294,"2016/11/7 20:41:34",4.63,116.58,,,3.49,12.09,4.16,12.33,4.16,-8.45,,2581
1331999, 1478551295,"2016/11/7 20:41:35",4.63,116.58,,,3.47,12.04,4.16,13.92,4.16,-8.45,,2465
1333000, 1478551296,"2016/11/7 20:41:36",4.63,116.68,,,3.50,12.14,4.16,12.33,4.16,-7.12,,1890
1333998, 1478551297,"2016/11/7 20:41:37",4.63,116.68,,,3.47,12.02,4.16,12.33,4.16,-8.45,,2001
1335000, 1478551298,"2016/11/7 20:41:38",4.63,116.68,,,3.47,12.04,4.16,12.33,4.16,-8.45,,1830
1335998, 1478551299,"2016/11/7 20:41:39",4.63,116.68,,,3.47,12.02,4.16,12.33,4.16,-8.45,,1363
1336998, 1478551300,"2016/11/7 20:41:40",4.63,116.68,,,3.47,12.02,4.16,12.33,4.16,-8.45,,1305
1338000, 1478551301,"2016/11/7 20:41:41",4.64,116.77,,,3.48,12.08,4.16,12.33,4.16,-8.45,,1320
1338999, 1478551302,"2016/11/7 20:41:42",4.63,116.68,,,3.41,11.82,4.16,12.33,4.16,-8.45,,1537
1340000, 1478551303,"2016/11/7 20:41:43",4.64,116.77,,,3.34,11.58,4.16,12.33,4.16,-8.45,,1363
1340998, 1478551304,"2016/11/7 20:41:44",4.64,116.77,,,3.33,11.57,4.16,12.33,4.16,-8.45,,690
1342000, 1478551305,"2016/11/7 20:41:45",4.64,116.77,,,3.33,11.53,4.16,13.92,4.16,-8.45,,690
1342999, 1478551306,"2016/11/7 20:41:46",4.64,116.77,,,3.32,11.52,4.16,12.33,4.16,-8.45,,406
1344000, 1478551307,"2016/11/7 20:41:47",4.63,116.68,,,3.33,11.57,4.16,12.33,4.16,-8.45,,406
1344999, 1478551308,"2016/11/7 20:41:48",4.63,116.58,,,3.45,11.96,4.16,12.33,4.16,-8.45,,644
1345999, 1478551309,"2016/11/7 20:41:49",4.62,116.48,,,3.40,11.80,4.16,12.33,4.15,-9.79,,1080
1347000, 1478551310,"2016/11/7 20:41:50",4.63,116.58,,,3.41,11.82,4.16,12.33,4.16,-8.45,,1218
1347999, 1478551311,"2016/11/7 20:41:51",4.62,116.48,,,3.39,11.77,4.16,13.92,4.16,-8.45,,1102
1349000, 1478551312,"2016/11/7 20:41:52",4.62,116.38,,,3.37,11.70,4.16,12.33,4.16,-8.45,,960
1349999, 1478551313,"2016/11/7 20:41:53",4.62,116.38,,,3.36,11.65,4.16,12.33,4.16,-8.45,,841
1351000, 1478551314,"2016/11/7 20:41:54",4.61,116.28,,,3.33,11.57,4.16,12.33,4.16,-8.45,,780
1352000, 1478551315,"2016/11/7 20:41:55",4.61,116.28,,,3.35,11.63,4.16,12.33,4.16,-8.45,,728
1352999, 1478551316,"2016/11/7 20:41:56",4.61,116.18,,,3.36,11.65,4.16,12.33,4.16,-8.45,,690
1354000, 1478551317,"2016/11/7 20:41:57",4.61,116.18,,,3.36,11.65,4.16,12.33,4.16,-8.45,,780
